task_type,seed,block,nbr_correct_leaf,nbr_correct_basic,nbr_correct_best,accuracy_leaf,accuracy_basic,accuracy_best,epoch
2,256,10,8,8,8,1.0,1.0,1.0,3
2,256,11,8,8,8,1.0,1.0,1.0,3
2,256,12,8,8,8,1.0,1.0,1.0,3
2,256,13,8,8,8,1.0,1.0,1.0,3
2,256,14,8,8,8,1.0,1.0,1.0,3
2,256,15,8,8,8,1.0,1.0,1.0,3
2,256,16,8,8,8,1.0,1.0,1.0,3
2,256,17,8,8,8,1.0,1.0,1.0,3
2,256,18,8,8,8,1.0,1.0,1.0,3
2,256,19,8,8,8,1.0,1.0,1.0,3
2,256,20,8,8,8,1.0,1.0,1.0,3
2,256,21,8,8,8,1.0,1.0,1.0,3
2,256,22,8,8,8,1.0,1.0,1.0,3
2,256,23,8,8,8,1.0,1.0,1.0,3
2,256,1,6,4,4,0.75,0.5,0.5,4
2,256,2,6,4,4,0.75,0.5,0.5,4
2,256,3,6,4,4,0.75,0.5,0.5,4
2,256,4,8,4,4,1.0,0.5,0.5,4
2,256,5,8,4,4,1.0,0.5,0.5,4
2,256,6,8,4,4,1.0,0.5,0.5,4
2,256,7,8,4,4,1.0,0.5,0.5,4
2,256,8,8,4,4,1.0,0.5,0.5,4
2,256,9,8,4,4,1.0,0.5,0.5,4
2,256,10,8,4,4,1.0,0.5,0.5,4
2,256,11,8,4,4,1.0,0.5,0.5,4
2,256,12,8,4,4,1.0,0.5,0.5,4
2,256,13,8,4,4,1.0,0.5,0.5,4
2,256,14,8,4,4,1.0,0.5,0.5,4
2,256,15,8,4,4,1.0,0.5,0.5,4
2,256,16,8,4,4,1.0,0.5,0.5,4
2,256,17,8,4,4,1.0,0.5,0.5,4
2,256,18,8,4,4,1.0,0.5,0.5,4
2,256,19,8,4,4,1.0,0.5,0.5,4
2,256,20,8,4,4,1.0,0.5,0.5,4
2,256,21,8,4,4,1.0,0.5,0.5,4
2,256,22,8,4,4,1.0,0.5,0.5,4
2,256,23,8,4,4,1.0,0.5,0.5,4
2,256,1,8,8,8,1.0,1.0,1.0,5
2,256,2,8,8,8,1.0,1.0,1.0,5
2,256,3,8,8,8,1.0,1.0,1.0,5
2,256,4,8,8,8,1.0,1.0,1.0,5
2,256,5,8,8,8,1.0,1.0,1.0,5
2,256,6,8,8,8,1.0,1.0,1.0,5
2,256,7,8,8,8,1.0,1.0,1.0,5
2,256,8,8,8,8,1.0,1.0,1.0,5
2,256,9,8,8,8,1.0,1.0,1.0,5
2,256,10,8,8,8,1.0,1.0,1.0,5
2,256,11,8,8,8,1.0,1.0,1.0,5
2,256,12,8,8,8,1.0,1.0,1.0,5
2,256,13,8,8,8,1.0,1.0,1.0,5
2,256,14,8,8,8,1.0,1.0,1.0,5
2,256,15,8,8,8,1.0,1.0,1.0,5
2,256,16,8,8,8,1.0,1.0,1.0,5
2,256,17,8,8,8,1.0,1.0,1.0,5
2,256,18,8,8,8,1.0,1.0,1.0,5
2,256,19,8,8,8,1.0,1.0,1.0,5
2,256,20,8,8,8,1.0,1.0,1.0,5
2,256,21,8,8,8,1.0,1.0,1.0,5
2,256,22,8,8,8,1.0,1.0,1.0,5
2,256,23,8,8,8,1.0,1.0,1.0,5
2,1,1,4,4,4,0.5,0.5,0.5,1
2,1,2,8,8,8,1.0,1.0,1.0,1
2,1,3,8,8,8,1.0,1.0,1.0,1
2,1,4,8,8,8,1.0,1.0,1.0,1
2,1,5,8,8,8,1.0,1.0,1.0,1
2,1,6,8,8,8,1.0,1.0,1.0,1
2,1,7,8,8,8,1.0,1.0,1.0,1
2,1,8,8,8,8,1.0,1.0,1.0,1
2,1,9,8,8,8,1.0,1.0,1.0,1
2,1,10,8,8,8,1.0,1.0,1.0,1
2,1,11,8,8,8,1.0,1.0,1.0,1
2,1,12,8,8,8,1.0,1.0,1.0,1
2,1,13,8,8,8,1.0,1.0,1.0,1
2,1,14,8,8,8,1.0,1.0,1.0,1
2,1,15,8,8,8,1.0,1.0,1.0,1
2,1,16,8,8,8,1.0,1.0,1.0,1
2,1,17,8,8,8,1.0,1.0,1.0,1
2,1,18,8,8,8,1.0,1.0,1.0,1
2,1,19,8,8,8,1.0,1.0,1.0,1
2,1,20,8,8,8,1.0,1.0,1.0,1
2,1,21,8,8,8,1.0,1.0,1.0,1
2,1,22,8,8,8,1.0,1.0,1.0,1
2,1,23,8,8,8,1.0,1.0,1.0,1
2,1,1,4,4,4,0.5,0.5,0.5,2
2,1,2,8,8,8,1.0,1.0,1.0,2
2,1,3,8,8,8,1.0,1.0,1.0,2
2,1,4,8,8,8,1.0,1.0,1.0,2
2,1,5,8,8,8,1.0,1.0,1.0,2
2,1,6,8,8,8,1.0,1.0,1.0,2
2,1,7,8,8,8,1.0,1.0,1.0,2
2,1,8,8,8,8,1.0,1.0,1.0,2
2,1,9,8,8,8,1.0,1.0,1.0,2
2,1,10,8,8,8,1.0,1.0,1.0,2
2,1,11,8,8,8,1.0,1.0,1.0,2
2,1,12,8,8,8,1.0,1.0,1.0,2
2,1,13,8,8,8,1.0,1.0,1.0,2
2,1,14,8,8,8,1.0,1.0,1.0,2
2,1,15,8,8,8,1.0,1.0,1.0,2
2,1,16,8,8,8,1.0,1.0,1.0,2
2,1,17,8,8,8,1.0,1.0,1.0,2
2,1,18,8,8,8,1.0,1.0,1.0,2
2,1,19,8,8,8,1.0,1.0,1.0,2
2,1,20,8,8,8,1.0,1.0,1.0,2
2,1,21,8,8,8,1.0,1.0,1.0,2
2,1,22,8,8,8,1.0,1.0,1.0,2
2,1,23,8,8,8,1.0,1.0,1.0,2
2,1,1,8,6,6,1.0,0.75,0.75,3
2,1,2,8,6,6,1.0,0.75,0.75,3
2,1,3,8,6,6,1.0,0.75,0.75,3
2,1,4,8,6,6,1.0,0.75,0.75,3
2,1,5,8,6,6,1.0,0.75,0.75,3
2,1,6,8,6,6,1.0,0.75,0.75,3
2,1,7,8,6,6,1.0,0.75,0.75,3
2,1,8,8,6,6,1.0,0.75,0.75,3
2,1,9,8,6,6,1.0,0.75,0.75,3
2,1,10,8,6,6,1.0,0.75,0.75,3
2,1,11,8,6,6,1.0,0.75,0.75,3
2,1,12,8,6,6,1.0,0.75,0.75,3
2,1,13,8,6,6,1.0,0.75,0.75,3
2,1,14,8,6,6,1.0,0.75,0.75,3
2,1,15,8,6,6,1.0,0.75,0.75,3
2,1,16,8,6,6,1.0,0.75,0.75,3
2,1,17,8,6,6,1.0,0.75,0.75,3
2,1,18,8,6,6,1.0,0.75,0.75,3
2,1,19,8,6,6,1.0,0.75,0.75,3
2,1,20,8,6,6,1.0,0.75,0.75,3
2,1,21,8,6,6,1.0,0.75,0.75,3
